id,b_1,b_2,m,v_1,v_2,t
     1.000,     3.226,     1.268,    10.000,     0.000,     0.000,     0.090
     2.000,     5.412,     9.306,    10.000,    -0.000,    -0.001,     0.090
     0.000,     4.581,     6.050,    10.000,     0.000,     0.001,     0.100
     1.000,     3.226,     1.268,    10.000,     0.000,     0.000,     0.100
     2.000,     5.412,     9.306,    10.000,    -0.000,    -0.001,     0.100
     0.000,     4.581,     6.050,    10.000,     0.000,     0.001,     0.110
     1.000,     3.226,     1.268,    10.000,     0.000,     0.000,     0.110
     2.000,     5.412,     9.306,    10.000,    -0.000,    -0.001,     0.110
     0.000,     4.581,     6.050,    10.000,     0.000,     0.001,     0.120
     1.000,     3.226,     1.268,    10.000,     0.000,     0.000,     0.120
     2.000,     5.412,     9.306,    10.000,    -0.000,    -0.001,     0.120
     0.000,     4.581,     6.050,    10.000,     0.000,     0.001,     0.130
     1.000,     3.226,     1.268,    10.000,     0.000,     0.000,     0.130
     2.000,     5.412,     9.306,    10.000,    -0.000,    -0.002,     0.130
     0.000,     4.581,     6.050,    10.000,     0.000,     0.002,     0.140
     1.000,     3.226,     1.268,    10.000,     0.000,     0.000,     0.140
     2.000,     5.412,     9.306,    10.000,    -0.000,    -0.002,     0.140
     0.000,     4.581,     6.050,    10.000,     0.000,     0.002,     0.150
     1.000,     3.226,     1.268,    10.000,     0.000,     0.000,     0.150
     2.000,     5.412,     9.306,    10.000,    -0.000,    -0.002,     0.150
     0.000,     4.581,     6.050,    10.000,     0.000,     0.002,     0.160
     1.000,     3.226,     1.268,    10.000,     0.000,     0.000,     0.160
     2.000,     5.412,     9.306,    10.000,    -0.000,    -0.002,     0.160
     0.000,     4.582,     6.050,    10.000,     0.000,     0.002,     0.170
     1.000,     3.226,     1.268,    10.000,     0.000,     0.000,     0.170
     2.000,     5.412,     9.306,    10.000,    -0.001,    -0.002,     0.170
     0.000,     4.582,     6.050,    10.000,     0.001,     0.002,     0.180
     1.000,     3.226,     1.268,    10.000,     0.000,     0.000,     0.180
     2.000,     5.412,     9.306,    10.000,    -0.001,    -0.002,     0.180
     0.000,     4.582,     6.050,    10.000,     0.001,     0.002,     0.190
     1.000,     3.226,     1.268,    10.000,     0.000,     0.000,     0.190
     2.000,     5.412,     9.306,    10.000,    -0.001,    -0.002,     0.190
     0.000,     4.582,     6.050,    10.000,     0.001,     0.002,     0.200
     1.000,     3.226,     1.268,    10.000,     0.000,     0.000,     0.200
     2.000,     5.412,     9.306,    10.000,    -0.001,    -0.002,     0.200
     0.000,     4.582,     6.050,    10.000,     0.001,     0.002,     0.210
     1.000,     3.226,     1.268,    10.000,     0.000,     0.000,     0.210
     2.000,     5.412,     9.306,    10.000,    -0.001,    -0.003,     0.210
     0.000,     4.582,     6.050,    10.000,     0.001,     0.002,     0.220
     1.000,     3.226,     1.268,    10.000,     0.000,     0.000,     0.220
     2.000,     5.412,     9.306,    10.000,    -0.001,    -0.003,     0.220
     0.000,     4.582,     6.050,    10.000,     0.001,     0.003,     0.230
     1.000,     3.226,     1.268,    10.000,     0.000,     0.000,     0.230
     2.000,     5.412,     9.306,    10.000,    -0.001,    -0.003,     0.230
     0.000,     4.582,     6.050,    10.000,     0.001,     0.003,     0.240
     1.000,     3.226,     1.268,    10.000,     0.000,     0.000,     0.240
     2.000,     5.412,     9.306,    10.000,    -0.001,    -0.003,     0.240
     0.000,     4.582,     6.050,    10.000,     0.001,     0.003,     0.250
     1.000,     3.226,     1.268,    10.000,     0.000,     0.000,     0.250
     2.000,     5.412,     9.306,    10.000,    -0.001,    -0.003,     0.250
     0.000,     4.582,     6.050,    10.000,     0.001,     0.003,     0.260
     1.000,     3.226,     1.268,    10.000,     0.000,     0.000,     0.260
     2.000,     5.412,     9.306,    10.000,    -0.001,    -0.003,     0.260
     0.000,     4.582,     6.050,    10.000,     0.001,     0.003,     0.270
     1.000,     3.226,     1.268,    10.000,     0.000,     0.000,     0.270
     2.000,     5.412,     9.306,    10.000,    -0.001,    -0.003,     0.270
     0.000,     4.582,     6.050,    10.000,     0.001,     0.003,     0.280
     1.000,     3.226,     1.268,    10.000,     0.000,     0.000,     0.280
     2.000,     5.412,     9.305,    10.000,    -0.001,    -0.003,     0.280
     0.000,     4.582,     6.050,    10.000,     0.001,     0.003,     0.290
     1.000,     3.226,     1.268,    10.000,     0.000,     0.000,     0.290
     2.000,     5.412,     9.305,    10.000,    -0.001,    -0.003,     0.290
     0.000,     4.582,     6.050,    10.000,     0.001,     0.003,     0.300
     1.000,     3.226,     1.268,    10.000,     0.000,     0.000,     0.300
     2.000,     5.412,     9.305,    10.000,    -0.001,    -0.004,     0.300
     0.000,     4.582,     6.050,    10.000,     0.001,     0.003,     0.310
     1.000,     3.226,     1.268,    10.000,     0.000,     0.000,     0.310
     2.000,     5.412,     9.305,    10.000,    -0.001,    -0.004,     0.310
     0.000,     4.582,     6.050,    10.000,     0.001,     0.004,     0.320
     1.000,     3.226,     1.268,    10.000,     0.000,     0.000,     0.320
     2.000,     5.412,     9.305,    10.000,    -0.001,    -0.004,     0.320
     0.000,     4.582,     6.050,    10.000,     0.001,     0.004,     0.330
     1.000,     3.226,     1.268,    10.000,     0.000,     0.000,     0.330
     2.000,     5.412,     9.305,    10.000,    -0.001,    -0.004,     0.330
     0.000,     4.582,     6.050,    10.000,     0.001,     0.004,     0.340
     1.000,     3.226,     1.268,    10.000,     0.000,     0.000,     0.340
     2.000,     5.412,     9.305,    10.000,    -0.001,    -0.004,     0.340
     0.000,     4.582,     6.051,    10.000,     0.001,     0.004,     0.350
     1.000,     3.226,     1.268,    10.000,     0.000,     0.000,     0.350
     2.000,     5.412,     9.305,    10.000,    -0.001,    -0.004,     0.350
     0.000,     4.582,     6.051,    10.000,     0.001,     0.004,     0.360
     1.000,     3.226,     1.268,    10.000,     0.000,     0.000,     0.360
     2.000,     5.412,     9.305,    10.000,    -0.001,    -0.004,     0.360
     0.000,     4.582,     6.051,    10.000,     0.001,     0.004,     0.370
     1.000,     3.226,     1.268,    10.000,     0.000,     0.000,     0.370
     2.000,     5.412,     9.305,    10.000,    -0.001,    -0.004,     0.370
     0.000,     4.582,     6.051,    10.000,     0.001,     0.004,     0.380
     1.000,     3.226,     1.268,    10.000,     0.000,     0.000,     0.380
     2.000,     5.412,     9.305,    10.000,    -0.001,    -0.005,     0.380
     0.000,     4.582,     6.051,    10.000,     0.001,     0.004,     0.390
     1.000,     3.226,     1.268,    10.000,     0.000,     0.000,     0.390
     2.000,     5.412,     9.305,    10.000,    -0.001,    -0.005,     0.390
     0.000,     4.582,     6.051,    10.000,     0.001,     0.004,     0.400
     1.000,     3.226,     1.268,    10.000,     0.000,     0.000,     0.400
     2.000,     5.412,     9.305,    10.000,    -0.001,    -0.005,     0.400
     0.000,     4.582,     6.051,    10.000,     0.001,     0.005,     0.410
     1.000,     3.226,     1.268,    10.000,     0.000,     0.000,     0.410
     2.000,     5.412,     9.305,    10.000,    -0.001,    -0.005,     0.410
     0.000,     4.582,     6.051,    10.000,     0.001,     0.005,     0.420
     1.000,     3.226,     1.268,    10.000,     0.000,     0.000,     0.420
     2.000,     5.412,     9.305,    10.000,    -0.001,    -0.005,     0.420
     0.000,     4.582,     6.051,    10.000,     0.001,     0.005,     0.430
     1.000,     3.226,     1.268,    10.000,     0.000,     0.000,     0.430
     2.000,     5.412,     9.305,    10.000,    -0.001,    -0.005,     0.430
     0.000,     4.582,     6.051,    10.000,     0.001,     0.005,     0.440
     1.000,     3.226,     1.268,    10.000,     0.000,     0.000,     0.440
     2.000,     5.412,     9.305,    10.000,    -0.001,    -0.005,     0.440
     0.000,     4.582,     6.051,    10.000,     0.001,     0.005,     0.450
     1.000,     3.226,     1.268,    10.000,     0.000,     0.000,     0.450
     2.000,     5.412,     9.305,    10.000,    -0.001,    -0.005,     0.450
     0.000,     4.582,     6.051,    10.000,     0.001,     0.005,     0.460
     1.000,     3.226,     1.268,    10.000,     0.000,     0.000,     0.460
     2.000,     5.412,     9.305,    10.000,    -0.001,    -0.006,     0.460
     0.000,     4.582,     6.051,    10.000,     0.001,     0.005,     0.470
     1.000,     3.226,     1.268,    10.000,     0.000,     0.000,     0.470
     2.000,     5.412,     9.305,    10.000,    -0.001,    -0.006,     0.470
     0.000,     4.582,     6.051,    10.000,     0.001,     0.005,     0.480
     1.000,     3.226,     1.268,    10.000,     0.000,     0.000,     0.480
     2.000,     5.411,     9.305,    10.000,    -0.001,    -0.006,     0.480
     0.000,     4.582,     6.051,    10.000,     0.001,     0.006,     0.490
     1.000,     3.226,     1.268,    10.000,     0.000,     0.000,     0.490
     2.000,     5.411,     9.305,    10.000,    -0.002,    -0.006,     0.490
     0.000,     4.582,     6.051,    10.000,     0.001,     0.006,     0.500
     1.000,     3.226,     1.268,    10.000,     0.000,     0.000,     0.500
     2.000,     5.411,     9.304,    10.000,    -0.002,    -0.006,     0.500
     0.000,     4.582,     6.051,    10.000,     0.001,     0.006,     0.510
     1.000,     3.226,     1.268,    10.000,     0.000,     0.000,     0.510
     2.000,     5.411,     9.304,    10.000,    -0.002,    -0.006,     0.510
     0.000,     4.582,     6.051,    10.000,     0.001,     0.006,     0.520
     1.000,     3.226,     1.268,    10.000,     0.000,     0.000,     0.520
     2.000,     5.411,     9.304,    10.000,    -0.002,    -0.006,     0.520
     0.000,     4.582,     6.051,    10.000,     0.002,     0.006,     0.530
     1.000,     3.226,     1.268,    10.000,     0.000,     0.000,     0.530
     2.000,     5.411,     9.304,    10.000,    -0.002,    -0.006,     0.530
     0.000,     4.582,     6.051,    10.000,     0.002,     0.006,     0.540
     1.000,     3.226,     1.268,    10.000,     0.000,     0.000,     0.540
     2.000,     5.411,     9.304,    10.000,    -0.002,    -0.007,     0.540
     0.000,     4.582,     6.052,    10.000,     0.002,     0.006,     0.550
     1.000,     3.226,     1.268,    10.000,     0.000,     0.000,     0.550
     2.000,     5.411,     9.304,    10.000,    -0.002,    -0.007,     0.550
     0.000,     4.582,     6.052,    10.000,     0.002,     0.006,     0.560
     1.000,     3.226,     1.268,    10.000,     0.000,     0.000,     0.560
     2.000,     5.411,     9.304,    10.000,    -0.002,    -0.007,     0.560
     0.000,     4.582,     6.052,    10.000,     0.002,     0.006,     0.570
     1.000,     3.226,     1.268,    10.000,     0.000,     0.000,     0.570
     2.000,     5.411,     9.304,    10.000,    -0.002,    -0.007,     0.570
     0.000,     4.582,     6.052,    10.000,     0.002,     0.007,     0.580
     1.000,     3.226,     1.268,    10.000,     0.000,     0.000,     0.580
     2.000,     5.411,     9.304,    10.000,    -0.002,    -0.007,     0.580
     0.000,     4.582,     6.052,    10.000,     0.002,     0.007,     0.590
     1.000,     3.226,     1.268,    10.000,     0.000,     0.000,     0.590
     2.000,     5.411,     9.304,    10.000,    -0.002,    -0.007,     0.590
     0.000,     4.582,     6.052,    10.000,     0.002,     0.007,     0.600
     1.000,     3.226,     1.268,    10.000,     0.000,     0.000,     0.600
     2.000,     5.411,     9.304,    10.000,    -0.002,    -0.007,     0.600
     0.000,     4.582,     6.052,    10.000,     0.002,     0.007,     0.610
     1.000,     3.226,     1.268,    10.000,     0.000,     0.000,     0.610
     2.000,     5.411,     9.304,    10.000,    -0.002,    -0.007,     0.610
     0.000,     4.582,     6.052,    10.000,     0.002,     0.007,     0.620
     1.000,     3.226,     1.268,    10.000,     0.000,     0.000,     0.620
     2.000,     5.411,     9.304,    10.000,    -0.002,    -0.007,     0.620
     0.000,     4.582,     6.052,    10.000,     0.002,     0.007,     0.630
     1.000,     3.226,     1.268,    10.000,     0.000,     0.000,     0.630
     2.000,     5.411,     9.304,    10.000,    -0.002,    -0.008,     0.630
     0.000,     4.582,     6.052,    10.000,     0.002,     0.007,     0.640
     1.000,     3.226,     1.268,    10.000,     0.000,     0.001,     0.640
     2.000,     5.411,     9.303,    10.000,    -0.002,    -0.008,     0.640
     0.000,     4.582,     6.052,    10.000,     0.002,     0.007,     0.650
     1.000,     3.226,     1.268,    10.000,     0.000,     0.001,     0.650
     2.000,     5.411,     9.303,    10.000,    -0.002,    -0.008,     0.650
     0.000,     4.582,     6.052,    10.000,     0.002,     0.007,     0.660
     1.000,     3.226,     1.268,    10.000,     0.000,     0.001,     0.660
     2.000,     5.411,     9.303,    10.000,    -0.002,    -0.008,     0.660
     0.000,     4.582,     6.052,    10.000,     0.002,     0.008,     0.670
     1.000,     3.226,     1.268,    10.000,     0.000,     0.001,     0.670
     2.000,     5.411,     9.303,    10.000,    -0.002,    -0.008,     0.670
     0.000,     4.582,     6.052,    10.000,     0.002,     0.008,     0.680
     1.000,     3.226,     1.268,    10.000,     0.000,     0.001,     0.680
     2.000,     5.411,     9.303,    10.000,    -0.002,    -0.008,     0.680
     0.000,     4.582,     6.053,    10.000,     0.002,     0.008,     0.690
     1.000,     3.226,     1.268,    10.000,     0.000,     0.001,     0.690
     2.000,     5.411,     9.303,    10.000,    -0.002,    -0.008,     0.690
     0.000,     4.582,     6.053,    10.000,     0.002,     0.008,     0.700
     1.000,     3.226,     1.268,    10.000,     0.000,     0.001,     0.700
     2.000,     5.411,     9.303,    10.000,    -0.002,    -0.008,     0.700
     0.000,     4.582,     6.053,    10.000,     0.002,     0.008,     0.710
     1.000,     3.226,     1.268,    10.000,     0.000,     0.001,     0.710
     2.000,     5.411,     9.303,    10.000,    -0.002,    -0.009,     0.710
     0.000,     4.582,     6.053,    10.000,     0.002,     0.008,     0.720
     1.000,     3.226,     1.268,    10.000,     0.000,     0.001,     0.720
     2.000,     5.411,     9.303,    10.000,    -0.002,    -0.009,     0.720
     0.000,     4.582,     6.053,    10.000,     0.002,     0.008,     0.730
     1.000,     3.226,     1.268,    10.000,     0.000,     0.001,     0.730
     2.000,     5.411,     9.303,    10.000,    -0.002,    -0.009,     0.730
     0.000,     4.582,     6.053,    10.000,     0.002,     0.008,     0.740
     1.000,     3.226,     1.268,    10.000,     0.000,     0.001,     0.740
     2.000,     5.411,     9.303,    10.000,    -0.002,    -0.009,     0.740
     0.000,     4.582,     6.053,    10.000,     0.002,     0.008,     0.750
     1.000,     3.226,     1.268,    10.000,     0.000,     0.001,     0.750
     2.000,     5.411,     9.303,    10.000,    -0.002,    -0.009,     0.750
     0.000,     4.582,     6.053,    10.000,     0.002,     0.009,     0.760
     1.000,     3.226,     1.268,    10.000,     0.000,     0.001,     0.760
     2.000,     5.411,     9.302,    10.000,    -0.002,    -0.009,     0.760
     0.000,     4.582,     6.053,    10.000,     0.002,     0.009,     0.770
     1.000,     3.226,     1.268,    10.000,     0.000,     0.001,     0.770
     2.000,     5.411,     9.302,    10.000,    -0.002,    -0.009,     0.770
     0.000,     4.582,     6.053,    10.000,     0.002,     0.009,     0.780
     1.000,     3.226,     1.268,    10.000,     0.000,     0.001,     0.780
     2.000,     5.411,     9.302,    10.000,    -0.002,    -0.009,     0.780
     0.000,     4.582,     6.053,    10.000,     0.002,     0.009,     0.790
     1.000,     3.226,     1.268,    10.000,     0.000,     0.001,     0.790
     2.000,     5.411,     9.302,    10.000,    -0.002,    -0.010,     0.790
     0.000,     4.582,     6.053,    10.000,     0.002,     0.009,     0.800
     1.000,     3.226,     1.268,    10.000,     0.000,     0.001,     0.800
     2.000,     5.411,     9.302,    10.000,    -0.002,    -0.010,     0.800
     0.000,     4.582,     6.054,    10.000,     0.002,     0.009,     0.810
     1.000,     3.226,     1.268,    10.000,     0.000,     0.001,     0.810
     2.000,     5.411,     9.302,    10.000,    -0.002,    -0.010,     0.810
     0.000,     4.582,     6.054,    10.000,     0.002,     0.009,     0.820
     1.000,     3.226,     1.268,    10.000,     0.000,     0.001,     0.820
     2.000,     5.411,     9.302,    10.000,    -0.003,    -0.010,     0.820
     0.000,     4.582,     6.054,    10.000,     0.002,     0.009,     0.830
     1.000,     3.226,     1.268,    10.000,     0.000,     0.001,     0.830
     2.000,     5.411,     9.302,    10.000,    -0.003,    -0.010,     0.830
     0.000,     4.582,     6.054,    10.000,     0.002,     0.009,     0.840
     1.000,     3.226,     1.268,    10.000,     0.000,     0.001,     0.840
     2.000,     5.411,     9.302,    10.000,    -0.003,    -0.010,     0.840
     0.000,     4.583,     6.054,    10.000,     0.002,     0.010,     0.850
     1.000,     3.226,     1.268,    10.000,     0.000,     0.001,     0.850
     2.000,     5.411,     9.302,    10.000,    -0.003,    -0.010,     0.850
     0.000,     4.583,     6.054,    10.000,     0.002,     0.010,     0.860
     1.000,     3.226,     1.268,    10.000,     0.000,     0.001,     0.860
     2.000,     5.411,     9.301,    10.000,    -0.003,    -0.010,     0.860
     0.000,     4.583,     6.054,    10.000,     0.002,     0.010,     0.870
     1.000,     3.226,     1.268,    10.000,     0.000,     0.001,     0.870
     2.000,     5.411,     9.301,    10.000,    -0.003,    -0.011,     0.870
     0.000,     4.583,     6.054,    10.000,     0.003,     0.010,     0.880
     1.000,     3.226,     1.268,    10.000,     0.000,     0.001,     0.880
     2.000,     5.411,     9.301,    10.000,    -0.003,    -0.011,     0.880
     0.000,     4.583,     6.054,    10.000,     0.003,     0.010,     0.890
     1.000,     3.226,     1.268,    10.000,     0.000,     0.001,     0.890
     2.000,     5.411,     9.301,    10.000,    -0.003,    -0.011,     0.890
     0.000,     4.583,     6.054,    10.000,     0.003,     0.010,     0.900
     1.000,     3.226,     1.268,    10.000,     0.000,     0.001,     0.900
     2.000,     5.411,     9.301,    10.000,    -0.003,    -0.011,     0.900
     0.000,     4.583,     6.055,    10.000,     0.003,     0.010,     0.910
     1.000,     3.226,     1.268,    10.000,     0.000,     0.001,     0.910
     2.000,     5.411,     9.301,    10.000,    -0.003,    -0.011,     0.910
     0.000,     4.583,     6.055,    10.000,     0.003,     0.010,     0.920
     1.000,     3.226,     1.268,    10.000,     0.000,     0.001,     0.920
     2.000,     5.411,     9.301,    10.000,    -0.003,    -0.011,     0.920
     0.000,     4.583,     6.055,    10.000,     0.003,     0.011,     0.930
     1.000,     3.226,     1.268,    10.000,     0.000,     0.001,     0.930
     2.000,     5.411,     9.301,    10.000,    -0.003,    -0.011,     0.930
     0.000,     4.583,     6.055,    10.000,     0.003,     0.011,     0.940
     1.000,     3.226,     1.268,    10.000,     0.000,     0.001,     0.940
     2.000,     5.410,     9.301,    10.000,    -0.003,    -0.011,     0.940
     0.000,     4.583,     6.055,    10.000,     0.003,     0.011,     0.950
     1.000,     3.226,     1.268,    10.000,     0.000,     0.001,     0.950
     2.000,     5.410,     9.300,    10.000,    -0.003,    -0.012,     0.950
     0.000,     4.583,     6.055,    10.000,     0.003,     0.011,     0.960
     1.000,     3.226,     1.268,    10.000,     0.000,     0.001,     0.960
     2.000,     5.410,     9.300,    10.000,    -0.003,    -0.012,     0.960
     0.000,     4.583,     6.055,    10.000,     0.003,     0.011,     0.970
     1.000,     3.226,     1.268,    10.000,     0.000,     0.001,     0.970
     2.000,     5.410,     9.300,    10.000,    -0.003,    -0.012,     0.970
     0.000,     4.583,     6.055,    10.000,     0.003,     0.011,     0.980
     1.000,     3.226,     1.268,    10.000,     0.000,     0.001,     0.980
     2.000,     5.410,     9.300,    10.000,    -0.003,    -0.012,     0.980
     0.000,     4.583,     6.055,    10.000,     0.003,     0.011,     0.990
     1.000,     3.226,     1.268,    10.000,     0.000,     0.001,     0.990
     2.000,     5.410,     9.300,    10.000,    -0.003,    -0.012,     0.990
     0.000,     4.583,     6.055,    10.000,     0.003,     0.011,     1.000
     1.000,     3.226,     1.268,    10.000,     0.000,     0.001,     1.000
     2.000,     5.410,     9.300,    10.000,    -0.003,    -0.012,     1.000
     0.000,     4.583,     6.056,    10.000,     0.003,     0.011,     1.010
     1.000,     3.226,     1.268,    10.000,     0.000,     0.001,     1.010
     2.000,     5.410,     9.300,    10.000,    -0.003,    -0.012,     1.010
     0.000,     4.583,     6.056,    10.000,     0.003,     0.012,     1.020
     1.000,     3.226,     1.268,    10.000,     0.000,     0.001,     1.020
     2.000,     5.410,     9.300,    10.000,    -0.003,    -0.012,     1.020
     0.000,     4.583,     6.056,    10.000,     0.003,     0.012,     1.030
     1.000,     3.226,     1.268,    10.000,     0.000,     0.001,     1.030
     2.000,     5.410,     9.300,    10.000,    -0.003,    -0.012,     1.030
     0.000,     4.583,     6.056,    10.000,     0.003,     0.012,     1.040
     1.000,     3.226,     1.268,    10.000,     0.000,     0.001,     1.040
     2.000,     5.410,     9.299,    10.000,    -0.003,    -0.013,     1.040
     0.000,     4.583,     6.056,    10.000,     0.003,     0.012,     1.050
     1.000,     3.226,     1.268,    10.000,     0.000,     0.001,     1.050
     2.000,     5.410,     9.299,    10.000,    -0.003,    -0.013,     1.050
     0.000,     4.583,     6.056,    10.000,     0.003,     0.012,     1.060
     1.000,     3.226,     1.268,    10.000,     0.000,     0.001,     1.060
     2.000,     5.410,     9.299,    10.000,    -0.003,    -0.013,     1.060
     0.000,     4.583,     6.056,    10.000,     0.003,     0.012,     1.070
     1.000,     3.226,     1.268,    10.000,     0.000,     0.001,     1.070
     2.000,     5.410,     9.299,    10.000,    -0.003,    -0.013,     1.070
     0.000,     4.583,     6.056,    10.000,     0.003,     0.012,     1.080
     1.000,     3.226,     1.268,    10.000,     0.000,     0.001,     1.080
     2.000,     5.410,     9.299,    10.000,    -0.003,    -0.013,     1.080
     0.000,     4.583,     6.057,    10.000,     0.003,     0.012,     1.090
     1.000,     3.226,     1.268,    10.000,     0.000,     0.001,     1.090
     2.000,     5.410,     9.299,    10.000,    -0.003,    -0.013,     1.090
     0.000,     4.583,     6.057,    10.000,     0.003,     0.012,     1.100
     1.000,     3.226,     1.268,    10.000,     0.000,     0.001,     1.100
     2.000,     5.410,     9.299,    10.000,    -0.003,    -0.013,     1.100
     0.000,     4.583,     6.057,    10.000,     0.003,     0.013,     1.110
     1.000,     3.226,     1.268,    10.000,     0.000,     0.001,     1.110
     2.000,     5.410,     9.298,    10.000,    -0.003,    -0.013,     1.110
     0.000,     4.583,     6.057,    10.000,     0.003,     0.013,     1.120
     1.000,     3.226,     1.268,    10.000,     0.000,     0.001,     1.120
     2.000,     5.410,     9.298,    10.000,    -0.003,    -0.014,     1.120
     0.000,     4.583,     6.057,    10.000,     0.003,     0.013,     1.130
     1.000,     3.226,     1.268,    10.000,     0.000,     0.001,     1.130
     2.000,     5.410,     9.298,    10.000,    -0.004,    -0.014,     1.130
     0.000,     4.583,     6.057,    10.000,     0.003,     0.013,     1.140
     1.000,     3.226,     1.268,    10.000,     0.000,     0.001,     1.140
     2.000,     5.410,     9.298,    10.000,    -0.004,    -0.014,     1.140
     0.000,     4.583,     6.057,    10.000,     0.003,     0.013,     1.150
     1.000,     3.226,     1.268,    10.000,     0.000,     0.001,     1.150
     2.000,     5.410,     9.298,    10.000,    -0.004,    -0.014,     1.150
     0.000,     4.583,     6.057,    10.000,     0.003,     0.013,     1.160
     1.000,     3.226,     1.268,    10.000,     0.000,     0.001,     1.160
     2.000,     5.410,     9.298,    10.000,    -0.004,    -0.014,     1.160
     0.000,     4.583,     6.058,    10.000,     0.003,     0.013,     1.170
     1.000,     3.226,     1.268,    10.000,     0.000,     0.001,     1.170
     2.000,     5.410,     9.298,    10.000,    -0.004,    -0.014,     1.170
     0.000,     4.583,     6.058,    10.000,     0.003,     0.013,     1.180
     1.000,     3.226,     1.268,    10.000,     0.000,     0.001,     1.180
     2.000,     5.410,     9.297,    10.000,    -0.004,    -0.014,     1.180
     0.000,     4.584,     6.058,    10.000,     0.003,     0.014,     1.190
     1.000,     3.226,     1.268,    10.000,     0.000,     0.001,     1.190
     2.000,     5.410,     9.297,    10.000,    -0.004,    -0.014,     1.190
     0.000,     4.584,     6.058,    10.000,     0.003,     0.014,     1.200
     1.000,     3.226,     1.268,    10.000,     0.000,     0.001,     1.200
     2.000,     5.410,     9.297,    10.000,    -0.004,    -0.015,     1.200
     0.000,     4.584,     6.058,    10.000,     0.003,     0.014,     1.210
     1.000,     3.226,     1.268,    10.000,     0.000,     0.001,     1.210
     2.000,     5.410,     9.297,    10.000,    -0.004,    -0.015,     1.210
     0.000,     4.584,     6.058,    10.000,     0.004,     0.014,     1.220
     1.000,     3.226,     1.268,    10.000,     0.000,     0.001,     1.220
     2.000,     5.410,     9.297,    10.000,    -0.004,    -0.015,     1.220
     0.000,     4.584,     6.058,    10.000,     0.004,     0.014,     1.230
     1.000,     3.226,     1.268,    10.000,     0.000,     0.001,     1.230
     2.000,     5.410,     9.297,    10.000,    -0.004,    -0.015,     1.230
     0.000,     4.584,     6.059,    10.000,     0.004,     0.014,     1.240
     1.000,     3.226,     1.268,    10.000,     0.000,     0.001,     1.240
     2.000,     5.409,     9.297,    10.000,    -0.004,    -0.015,     1.240
     0.000,     4.584,     6.059,    10.000,     0.004,     0.014,     1.250
     1.000,     3.226,     1.268,    10.000,     0.000,     0.001,     1.250
     2.000,     5.409,     9.296,    10.000,    -0.004,    -0.015,     1.250
     0.000,     4.584,     6.059,    10.000,     0.004,     0.014,     1.260
     1.000,     3.226,     1.268,    10.000,     0.000,     0.001,     1.260
     2.000,     5.409,     9.296,    10.000,    -0.004,    -0.015,     1.260
     0.000,     4.584,     6.059,    10.000,     0.004,     0.014,     1.270
     1.000,     3.226,     1.268,    10.000,     0.000,     0.001,     1.270
     2.000,     5.409,     9.296,    10.000,    -0.004,    -0.015,     1.270
     0.000,     4.584,     6.059,    10.000,     0.004,     0.015,     1.280
     1.000,     3.226,     1.268,    10.000,     0.000,     0.001,     1.280
     2.000,     5.409,     9.296,    10.000,    -0.004,    -0.016,     1.280
     0.000,     4.584,     6.059,    10.000,     0.004,     0.015,     1.290
     1.000,     3.226,     1.268,    10.000,     0.000,     0.001,     1.290
     2.000,     5.409,     9.296,    10.000,    -0.004,    -0.016,     1.290
     0.000,     4.584,     6.059,    10.000,     0.004,     0.015,     1.300
